"","item_name","category","sub_category","Channel","central","east","north","south","west","total_sales"
"3382","Sn51654es","Fruits & Veggies","Organic Fruits","Online",0,0,0,0,2305,2305
"3383","Ba61120ts","Fruits & Veggies","Organic Vegetables","Instore",0,0,0,2270,2500,4770
"3384","Ba20134es","Oil & Masala","Edible Oil & Ghee","Online",0,1398,0,0,0,1398
"3385","Be87209ks","Oil & Masala","Masalas","Instore",1896,1353,0,0,1414,4663
"3386","Eg43197en","Snacks","Chocolates","Online",0,0,0,951,0,951
"3387","Eg84927sh","Bakery","Biscuits","Online",653,0,0,0,0,653
"3388","Eg32537on","Bakery","Cakes","Online",0,0,0,2127,0,2127
"3389","Fr9534ts","Beverages","Soft Drinks","Online",0,0,0,1688,0,1688
"3390","Eg14758en","Eggs, Meat & Fish","Chicken","Online",0,0,0,1972,0,1972
"3391","Eg42383gs","Eggs, Meat & Fish","Fish","Instore",0,0,0,0,2157,2157
"3392","Eg96059on","Eggs, Meat & Fish","Mutton","Instore",2497,0,0,0,0,2497
"3393","Fo43793es","Fruits & Veggies","Organic Fruits","Online",0,711,0,0,0,711
"3394","Fo77472ce","Eggs, Meat & Fish","Chicken","Instore",0,0,0,2322,0,2322
"3395","Fr18182es","Eggs, Meat & Fish","Eggs","Instore",0,829,0,0,0,829
"3396","Oi64078es","Eggs, Meat & Fish","Mutton","Instore",2066,0,0,0,0,2066
"3397","Sn94674es","Food Grains","Organic Staples","Instore",0,0,0,0,1003,1003
"3398","Sn12786es","Food Grains","Rice","Online",0,2443,0,0,0,2443
"3399","Ba6989ts","Fruits & Veggies","Fresh Vegetables","Online",0,0,0,0,1554,1554
"3400","Ba10521ns","Oil & Masala","Spices","Online",0,0,0,0,905,905
"3401","Eg56923on","Snacks","Cookies","Online",0,604,0,0,0,604
"3402","Fo55457es","Snacks","Noodles","Online",0,2469,0,0,0,2469
"3403","Fr31886ts","Bakery","Biscuits","Instore",2209,0,0,0,0,2209
"3404","Sn89538es","Bakery","Breads & Buns","Instore",2141,1126,0,0,0,3267
"3405","Be18639ks","Eggs, Meat & Fish","Mutton","Instore",2194,0,0,0,0,2194
"3406","Eg45160gs","Food Grains","Organic Staples","Online",2472,0,0,609,0,3081
"3407","Eg99666on","Fruits & Veggies","Organic Fruits","Instore",0,0,0,0,1836,1836
"3408","Fo49232es","Snacks","Chocolates","Instore",620,0,0,0,0,620
"3409","Fr29806ts","Snacks","Cookies","Instore",0,2311,0,0,0,2311
"3410","Fr2617es","Beverages","Soft Drinks","Online",0,1740,0,0,0,1740
"3411","Fr83837ts","Eggs, Meat & Fish","Eggs","Instore",0,747,0,0,1791,2538
"3412","Oi80496es","Eggs, Meat & Fish","Mutton","Instore",625,0,0,0,1220,1845
"3413","Be82638ks","Food Grains","Dals & Pulses","Online",2033,0,0,0,0,2033
"3414","Eg40408on","Fruits & Veggies","Fresh Fruits","Instore",957,0,0,0,0,957
"3415","Fo55073ur","Fruits & Veggies","Fresh Vegetables","Instore",0,0,0,2327,0,2327
"3416","Fo67631es","Fruits & Veggies","Organic Fruits","Instore",0,960,0,0,0,960
"3417","Fr65714ts","Oil & Masala","Spices","Instore",0,1089,0,0,990,2079
"3418","Oi6213ee","Beverages","Soft Drinks","Online",0,0,0,0,787,787
"3419","Sn36787es","Eggs, Meat & Fish","Mutton","Online",0,2189,0,2496,0,4685
"3420","Ba77930ts","Food Grains","Atta & Flour","Online",0,594,0,0,0,594
"3421","Be75086ks","Food Grains","Organic Staples","Online",1580,683,0,0,0,2263
"3422","Eg15878en","Fruits & Veggies","Organic Fruits","Instore",0,1431,0,0,0,1431
"3423","Eg96565gs","Oil & Masala","Edible Oil & Ghee","Online",1682,0,0,0,0,1682
"3424","Eg19180sh","Snacks","Noodles","Instore",0,1361,0,0,0,1361
"3425","Eg71803on","Bakery","Biscuits","Instore",0,0,0,0,726,726
"3426","Fo18989es","Beverages","Soft Drinks","Instore",934,0,0,0,0,934
"3427","Fo52409ce","Eggs, Meat & Fish","Chicken","Instore",0,0,0,697,0,697
"3428","Fr77229ts","Eggs, Meat & Fish","Eggs","Online",0,1634,0,0,1028,2662
"3429","Fr50693es","Eggs, Meat & Fish","Fish","Instore",0,737,0,0,1122,1859
"3430","Oi23318ee","Eggs, Meat & Fish","Mutton","Online",0,1058,0,0,2369,3427
"3431","Oi61747es","Food Grains","Dals & Pulses","Instore",2328,1018,0,816,0,4162
"3432","Sn81791es","Food Grains","Rice","Online",0,1733,0,0,0,1733
"3433","Ba25824es","Fruits & Veggies","Fresh Fruits","Instore",0,4485,0,0,0,4485
"3434","Be38157ks","Fruits & Veggies","Fresh Vegetables","Online",694,0,0,1559,0,2253
"3435","Be81483ks","Oil & Masala","Edible Oil & Ghee","Instore",0,0,0,2493,0,2493
"3436","Fo16457ur","Oil & Masala","Spices","Instore",0,0,0,681,0,681
"3437","Fr11416ts","Snacks","Cookies","Instore",0,1087,0,0,1163,2250
"3438","Fr8287es","Bakery","Cakes","Instore",0,0,0,0,1624,1624
"3439","Oi99061as","Beverages","Health Drinks","Online",1441,0,0,0,0,1441
"3440","Oi97872es","Beverages","Soft Drinks","Online",2053,1828,0,0,0,3881
"3441","Sn43126es","Food Grains","Atta & Flour","Instore",0,2139,0,0,0,2139
"3442","Sn22152es","Fruits & Veggies","Organic Fruits","Instore",0,0,0,1956,0,1956
"3443","Sn83237es","Fruits & Veggies","Organic Vegetables","Online",0,0,0,0,1375,1375
"3444","Be42928ks","Oil & Masala","Masalas","Instore",0,0,0,0,1174,1174
"3445","Eg40698sh","Oil & Masala","Spices","Online",574,0,0,0,0,574
"3446","Fo17635es","Snacks","Chocolates","Online",0,0,0,0,872,872
"3447","Fr77900es","Snacks","Cookies","Online",0,2087,0,0,0,2087
"3448","Sn73356es","Snacks","Noodles","Instore",1277,0,0,1875,0,3152
"3449","Ba258es","Beverages","Soft Drinks","Instore",1576,0,0,0,1793,3369
"3450","Be14095ks","Eggs, Meat & Fish","Fish","Online",0,0,0,0,933,933
"3451","Be35293ks","Food Grains","Dals & Pulses","Online",0,0,0,0,559,559
"3452","Eg63149gs","Fruits & Veggies","Fresh Vegetables","Online",0,0,0,1254,1188,2442
"3453","Fr51419es","Snacks","Noodles","Online",0,2344,0,0,0,2344
"3454","Fr71161ts","Bakery","Cakes","Instore",2482,0,0,0,0,2482
"3455","Oi20564ee","Beverages","Health Drinks","Instore",0,0,0,0,611,611
"3456","Sn72821es","Beverages","Soft Drinks","Instore",0,2162,0,0,0,2162
"3457","Ba20447ns","Eggs, Meat & Fish","Eggs","Online",0,0,0,0,2001,2001
"3458","Be43225ks","Fruits & Veggies","Fresh Vegetables","Online",0,2349,0,0,0,2349
"3459","Eg9708on","Fruits & Veggies","Organic Fruits","Instore",0,0,0,0,585,585
"3460","Fo70201ur","Oil & Masala","Edible Oil & Ghee","Online",0,0,0,1576,0,1576
"3461","Fo83130es","Snacks","Cookies","Instore",560,0,0,0,0,560
"3462","Fr61065es","Bakery","Breads & Buns","Online",0,0,0,0,3990,3990
"3463","Fr53708ts","Beverages","Health Drinks","Online",538,0,0,1972,0,2510
"3464","Ba45706ns","Eggs, Meat & Fish","Mutton","Online",0,0,0,1196,0,1196
"3465","Eg34570sh","Food Grains","Atta & Flour","Instore",1127,0,0,0,0,1127
"3466","Eg10911on","Food Grains","Dals & Pulses","Instore",0,2153,0,0,0,2153
"3467","Fo62687es","Fruits & Veggies","Fresh Vegetables","Online",1747,0,0,0,0,1747
"3468","Fo37564ce","Fruits & Veggies","Organic Fruits","Instore",0,0,0,0,1909,1909
"3469","Fr19528ts","Bakery","Breads & Buns","Online",0,1837,0,1054,0,2891
"3470","Fr30866es","Eggs, Meat & Fish","Fish","Online",0,1919,0,0,0,1919
"3471","Oi41136as","Eggs, Meat & Fish","Mutton","Instore",0,0,0,0,1565,1565
"3472","Sn12445es","Food Grains","Organic Staples","Instore",0,0,0,1913,0,1913
"3473","Ba81945ns","Food Grains","Rice","Instore",0,0,0,0,1273,1273
"3474","Eg96443on","Fruits & Veggies","Fresh Fruits","Online",973,0,0,0,0,973
"3475","Fo78250ce","Fruits & Veggies","Organic Vegetables","Instore",2051,0,0,0,0,2051
"3476","Fr92625es","Oil & Masala","Masalas","Instore",0,0,0,1085,0,1085
"3477","Fr27592es","Snacks","Cookies","Online",0,0,0,0,2012,2012
"3478","Oi39287ee","Bakery","Breads & Buns","Online",0,532,0,0,1700,2232
"3479","Sn96789es","Eggs, Meat & Fish","Mutton","Instore",0,635,0,0,0,635
"3480","Sn17889es","Food Grains","Rice","Instore",0,0,0,0,795,795
"3481","Ba53832ns","Fruits & Veggies","Fresh Vegetables","Instore",0,0,0,0,1400,1400
"3482","Eg71974sh","Fruits & Veggies","Organic Vegetables","Online",0,1152,0,0,2147,3299
"3483","Eg80973on","Oil & Masala","Edible Oil & Ghee","Online",1747,0,0,0,0,1747
"3484","Fo19428ur","Snacks","Cookies","Online",0,672,0,0,0,672
"3485","Fo59604es","Snacks","Noodles","Instore",0,0,0,0,1646,1646
"3486","Fo6631ce","Bakery","Breads & Buns","Online",0,643,0,0,0,643
"3487","Oi87967es","Eggs, Meat & Fish","Fish","Instore",883,0,0,0,0,883
"3488","Ba33272ts","Eggs, Meat & Fish","Mutton","Online",0,0,0,0,1318,1318
"3489","Be34529ks","Food Grains","Atta & Flour","Online",0,0,0,0,654,654
"3490","Fo5055es","Food Grains","Organic Staples","Instore",0,0,0,972,0,972
"3491","Fr93371ts","Food Grains","Rice","Instore",1986,0,0,0,1489,3475
"3492","Fr94241es","Oil & Masala","Spices","Online",2024,0,0,0,0,2024
"3493","Sn28690es","Snacks","Noodles","Online",1343,0,0,0,1371,2714
"3494","Sn54687es","Bakery","Biscuits","Instore",522,0,0,0,0,522
"3495","Fr48945ts","Beverages","Health Drinks","Online",0,0,0,0,2133,2133
"3496","Fr16176es","Food Grains","Dals & Pulses","Online",0,1245,0,0,0,1245
"3497","Oi48773as","Fruits & Veggies","Organic Fruits","Online",1608,0,0,0,0,1608
"3498","Sn44814es","Fruits & Veggies","Organic Vegetables","Online",0,1878,0,0,0,1878
"3499","Ba31750es","Snacks","Chocolates","Online",0,0,0,0,1390,1390
"3500","Be40246ks","Snacks","Cookies","Online",0,0,0,0,1790,1790
"3501","Fo5645ur","Fruits & Veggies","Fresh Fruits","Instore",0,0,0,711,0,711
"3502","Fr41127ts","Fruits & Veggies","Organic Vegetables","Instore",0,0,0,1265,0,1265
"3503","Fr62839es","Oil & Masala","Masalas","Online",1347,0,0,0,0,1347
"3504","Fr54785es","Snacks","Cookies","Online",0,0,0,1203,0,1203
"3505","Oi31650as","Bakery","Cakes","Online",0,0,0,1447,0,1447
"3506","Sn37336es","Beverages","Health Drinks","Instore",0,0,0,989,0,989
"3507","Ba53215ts","Food Grains","Atta & Flour","Online",0,0,0,0,3999,3999
"3508","Ba64075es","Fruits & Veggies","Fresh Fruits","Instore",0,0,0,0,819,819
"3509","Be71475ks","Fruits & Veggies","Fresh Vegetables","Online",0,0,0,0,1801,1801
"3510","Be87054ks","Fruits & Veggies","Organic Vegetables","Online",0,0,0,0,2578,2578
"3511","Eg50671en","Oil & Masala","Masalas","Instore",0,1588,0,0,556,2144
"3512","Eg83193gs","Snacks","Cookies","Online",0,0,0,0,1516,1516
"3513","Fo61906es","Bakery","Biscuits","Instore",0,0,0,0,979,979
"3514","Oi29493ee","Bakery","Cakes","Online",0,0,0,0,1939,1939
"3515","Sn26863es","Beverages","Health Drinks","Online",0,3184,0,0,0,3184
"3516","Sn52168es","Beverages","Soft Drinks","Instore",0,0,0,1614,0,1614
"3517","Ba87208es","Eggs, Meat & Fish","Chicken","Instore",0,0,0,0,1624,1624
"3518","Eg42824en","Eggs, Meat & Fish","Eggs","Instore",0,0,0,1896,0,1896
"3519","Eg58036gs","Food Grains","Organic Staples","Online",1464,1558,0,0,0,3022
"3520","Fo52266ur","Oil & Masala","Edible Oil & Ghee","Online",0,0,0,1114,0,1114
"3521","Oi39873as","Snacks","Chocolates","Online",2421,0,0,1159,0,3580
"3522","Sn35079es","Snacks","Noodles","Online",0,0,0,2213,0,2213
"3523","Ba84107es","Bakery","Cakes","Online",0,0,0,0,1682,1682
"3524","Be89748ks","Eggs, Meat & Fish","Chicken","Instore",1977,1120,0,0,0,3097
"3525","Eg80465gs","Eggs, Meat & Fish","Eggs","Instore",0,2484,0,0,0,2484
"3526","Eg59390sh","Food Grains","Atta & Flour","Online",0,1998,0,0,0,1998
"3527","Eg25533on","Oil & Masala","Masalas","Online",0,0,0,0,723,723
"3528","Fo91069es","Snacks","Cookies","Instore",1431,0,0,0,0,1431
"3529","Fo8769ce","Bakery","Cakes","Online",1940,0,0,0,0,1940
"3530","Fr51361ts","Beverages","Soft Drinks","Online",0,0,0,0,588,588
"3531","Ba55977ts","Eggs, Meat & Fish","Eggs","Online",0,0,0,2092,0,2092
"3532","Eg75612on","Eggs, Meat & Fish","Fish","Online",0,0,0,0,1437,1437
"3533","Fo18865ur","Eggs, Meat & Fish","Mutton","Online",0,1751,0,1995,0,3746
"3534","Fo55344ce","Food Grains","Organic Staples","Online",0,2123,0,0,0,2123
"3535","Fr17808ts","Food Grains","Rice","Instore",0,0,0,1311,0,1311
"3536","Sn82616es","Fruits & Veggies","Organic Fruits","Instore",0,1694,0,0,0,1694
"3537","Sn79660es","Bakery","Biscuits","Instore",0,0,0,2458,0,2458
"3538","Ba33263ns","Eggs, Meat & Fish","Mutton","Instore",0,0,0,771,993,1764
"3539","Eg22252on","Food Grains","Atta & Flour","Instore",0,0,0,0,1324,1324
"3540","Fo40682es","Food Grains","Rice","Instore",0,671,0,0,0,671
"3541","Fr75836es","Fruits & Veggies","Fresh Fruits","Online",0,1517,0,0,0,1517
"3542","Sn41873es","Snacks","Chocolates","Online",0,1133,0,0,0,1133
"3543","Sn55370es","Snacks","Noodles","Online",2396,0,0,0,0,2396
"3544","Ba78891ts","Bakery","Breads & Buns","Instore",0,2229,0,0,3193,5422
"3545","Ba87083ns","Eggs, Meat & Fish","Mutton","Instore",0,0,0,2401,0,2401
"3546","Eg13594en","Food Grains","Organic Staples","Instore",0,0,0,1532,685,2217
"3547","Eg31607sh","Fruits & Veggies","Fresh Vegetables","Instore",547,0,0,0,1369,1916
"3548","Eg76096on","Snacks","Chocolates","Instore",0,0,0,2123,0,2123
"3549","Fo16987es","Snacks","Cookies","Online",0,0,0,0,3939,3939
"3550","Fr95134ts","Bakery","Biscuits","Instore",0,0,0,1973,0,1973
"3551","Oi58768as","Bakery","Breads & Buns","Instore",1094,0,0,0,0,1094
"3552","Ba97869ns","Eggs, Meat & Fish","Chicken","Online",0,0,0,1163,0,1163
"3553","Be19552ks","Eggs, Meat & Fish","Fish","Instore",0,3168,0,0,0,3168
"3554","Be97904ks","Eggs, Meat & Fish","Mutton","Online",0,0,0,0,1509,1509
"3555","Eg59200gs","Food Grains","Dals & Pulses","Instore",0,1915,0,0,0,1915
"3556","Fr95930es","Fruits & Veggies","Fresh Fruits","Instore",2475,0,0,0,0,2475
"3557","Oi63333es","Oil & Masala","Masalas","Online",0,0,0,2486,0,2486
"3558","Sn64932es","Bakery","Breads & Buns","Instore",0,0,0,2443,2295,4738
"3559","Ba54011ts","Beverages","Health Drinks","Instore",0,0,0,794,0,794
"3560","Eg67591sh","Beverages","Soft Drinks","Online",0,2495,0,0,0,2495
"3561","Eg6947on","Eggs, Meat & Fish","Eggs","Instore",0,0,0,0,607,607
"3562","Fo36731ur","Fruits & Veggies","Fresh Vegetables","Online",0,0,0,0,1530,1530
"3563","Fr1228ts","Oil & Masala","Spices","Instore",1559,0,0,0,1659,3218
"3564","Oi17285ee","Snacks","Noodles","Online",2013,1577,0,0,0,3590
"3565","Oi91620as","Bakery","Biscuits","Instore",3688,0,0,0,0,3688
"3566","Sn80229es","Eggs, Meat & Fish","Fish","Online",819,0,0,0,0,819
"3567","Sn17826es","Eggs, Meat & Fish","Mutton","Online",0,1793,0,0,1491,3284
"3568","Ba94644ts","Food Grains","Atta & Flour","Online",0,0,0,0,1898,1898
"3569","Ba19665ns","Fruits & Veggies","Fresh Fruits","Online",2114,0,0,0,0,2114
"3570","Be49711ks","Oil & Masala","Edible Oil & Ghee","Instore",0,0,0,0,2325,2325
"3571","Be85632ks","Oil & Masala","Masalas","Instore",0,0,0,0,868,868
"3572","Eg76683en","Snacks","Chocolates","Instore",0,2100,0,0,0,2100
"3573","Eg36774on","Snacks","Noodles","Instore",0,1382,0,0,0,1382
"3574","Oi61340as","Bakery","Biscuits","Online",0,865,0,0,644,1509
"3575","Oi93550es","Bakery","Breads & Buns","Online",0,0,0,0,1074,1074
"3576","Sn42466es","Beverages","Health Drinks","Online",0,2477,0,0,0,2477
"3577","Ba76543ns","Beverages","Soft Drinks","Instore",0,1354,0,0,0,1354
"3578","Be40890ks","Eggs, Meat & Fish","Chicken","Instore",0,0,0,0,1463,1463
"3579","Be23976ks","Eggs, Meat & Fish","Mutton","Online",0,0,0,0,1686,1686
"3580","Eg14852en","Oil & Masala","Masalas","Online",0,0,0,0,1233,1233
"3581","Eg97501on","Oil & Masala","Spices","Instore",727,0,0,0,0,727
"3582","Fo71001es","Snacks","Cookies","Online",0,2019,0,0,943,2962
"3583","Fr6745ts","Bakery","Breads & Buns","Online",0,0,0,2355,0,2355
"3584","Fr59656es","Beverages","Health Drinks","Online",681,0,0,0,0,681
"3585","Oi62995ee","Beverages","Soft Drinks","Instore",0,0,0,0,1962,1962
"3586","Oi32505es","Eggs, Meat & Fish","Chicken","Online",0,0,0,0,1361,1361
"3587","Sn43449es","Eggs, Meat & Fish","Mutton","Online",0,0,0,0,1968,1968
"3588","Ba91266ts","Food Grains","Dals & Pulses","Instore",2283,0,0,0,0,2283
"3589","Ba34970es","Fruits & Veggies","Organic Fruits","Instore",0,0,0,0,814,814
"3590","Be78470ks","Fruits & Veggies","Organic Vegetables","Online",0,0,0,772,0,772
"3591","Oi83068es","Oil & Masala","Edible Oil & Ghee","Instore",0,1338,0,0,1966,3304
"3592","Sn62499es","Oil & Masala","Spices","Online",0,0,0,1111,0,1111
"3593","Ba22021ts","Snacks","Noodles","Instore",950,0,0,1411,0,2361
"3594","Ba16863ns","Bakery","Biscuits","Instore",0,1165,0,0,0,1165
"3595","Ba3917es","Bakery","Cakes","Instore",0,0,0,1035,0,1035
"3596","Eg90690gs","Beverages","Health Drinks","Online",0,0,0,1074,2112,3186
"3597","Oi35749es","Oil & Masala","Spices","Online",926,0,0,0,1574,2500
"3598","Sn96403es","Snacks","Cookies","Online",0,0,0,0,1890,1890
"3599","Sn95906es","Bakery","Biscuits","Instore",0,1712,0,0,0,1712
"3600","Be80946ks","Bakery","Breads & Buns","Instore",0,0,0,0,1759,1759
"3601","Be95922ks","Bakery","Cakes","Online",0,768,0,0,0,768
"3602","Fo8966es","Eggs, Meat & Fish","Eggs","Instore",0,0,0,0,2118,2118
"3603","Sn58583es","Oil & Masala","Spices","Online",0,853,0,0,0,853
"3604","Sn12414es","Snacks","Cookies","Online",0,719,0,0,0,719
"3605","Sn3141es","Snacks","Noodles","Online",0,0,0,2453,4327,6780
"3606","Ba96255ts","Beverages","Health Drinks","Online",0,2198,0,1849,0,4047
"3607","Ba31056ns","Beverages","Soft Drinks","Online",0,2368,0,0,0,2368
"3608","Be79595ks","Food Grains","Dals & Pulses","Instore",0,1224,0,0,0,1224
"3609","Fo98020es","Snacks","Chocolates","Instore",0,0,0,0,3934,3934
"3610","Fo51662ce","Snacks","Cookies","Online",0,0,0,0,712,712
"3611","Fr5389ts","Snacks","Noodles","Online",3136,0,0,0,0,3136
"3612","Oi19998ee","Bakery","Biscuits","Online",0,2007,0,0,0,2007
"3613","Sn50914es","Bakery","Breads & Buns","Instore",2143,0,0,0,0,2143
"3614","Ba22771ts","Beverages","Soft Drinks","Online",0,0,0,1559,0,1559
"3615","Ba82451ns","Food Grains","Dals & Pulses","Online",0,0,0,2413,0,2413
"3616","Be9138ks","Food Grains","Rice","Instore",0,0,0,1719,2050,3769
"3617","Be568ks","Fruits & Veggies","Organic Fruits","Online",0,526,0,0,0,526
"3618","Eg14486gs","Oil & Masala","Edible Oil & Ghee","Instore",1819,0,0,0,0,1819
"3619","Eg45486on","Snacks","Chocolates","Online",0,0,0,0,640,640
"3620","Fr93661ts","Bakery","Biscuits","Instore",0,0,0,0,868,868
"3621","Oi97113ee","Bakery","Breads & Buns","Online",0,0,0,0,1250,1250
"3622","Oi85144as","Beverages","Health Drinks","Instore",0,0,0,0,814,814
"3623","Oi37629es","Beverages","Soft Drinks","Online",964,0,0,0,0,964
"3624","Sn61057es","Eggs, Meat & Fish","Eggs","Online",0,0,0,0,1100,1100
"3625","Sn98748es","Eggs, Meat & Fish","Mutton","Online",0,0,0,807,0,807
"3626","Ba80283ts","Fruits & Veggies","Fresh Fruits","Instore",1056,0,0,0,0,1056
"3627","Ba86477es","Oil & Masala","Edible Oil & Ghee","Instore",0,2339,0,0,0,2339
"3628","Be98152ks","Oil & Masala","Masalas","Instore",0,0,0,717,0,717
"3629","Eg20426en","Oil & Masala","Spices","Online",0,0,0,0,1904,1904
"3630","Eg98950sh","Snacks","Chocolates","Instore",1579,0,0,0,1004,2583
"3631","Eg59064on","Snacks","Noodles","Instore",1912,0,0,0,0,1912
"3632","Oi25598as","Bakery","Biscuits","Online",0,0,0,0,1599,1599
"3633","Ba65248ts","Bakery","Cakes","Instore",0,0,0,0,1322,1322
"3634","Ba40150ns","Beverages","Soft Drinks","Online",0,0,0,0,687,687
"3635","Be71398ks","Eggs, Meat & Fish","Chicken","Instore",0,0,0,0,1278,1278
"3636","Eg72720on","Eggs, Meat & Fish","Fish","Online",0,0,0,1975,0,1975
"3637","Fo78603es","Eggs, Meat & Fish","Mutton","Instore",1671,0,0,0,0,1671
"3638","Fo99546es","Oil & Masala","Masalas","Instore",0,1903,0,0,0,1903
"3639","Oi84804as","Bakery","Biscuits","Instore",662,4116,0,0,0,4778
"3640","Oi24074es","Bakery","Breads & Buns","Online",0,0,0,1809,578,2387
"3641","Sn47571es","Beverages","Soft Drinks","Instore",550,0,0,0,0,550
"3642","Sn99369es","Eggs, Meat & Fish","Mutton","Instore",0,1935,0,0,0,1935
"3643","Sn48646es","Food Grains","Dals & Pulses","Instore",0,0,0,1484,2194,3678
"3644","Ba66145ts","Food Grains","Organic Staples","Instore",0,0,0,1991,0,1991
"3645","Be48178ks","Oil & Masala","Masalas","Online",0,1547,0,0,0,1547
"3646","Eg95157sh","Oil & Masala","Spices","Instore",0,0,0,0,1296,1296
"3647","Fo49876ur","Snacks","Chocolates","Instore",0,0,0,1693,0,1693
"3648","Fo49365es","Snacks","Cookies","Instore",0,0,0,0,921,921
"3649","Fo85039es","Snacks","Noodles","Instore",523,0,0,0,0,523
"3650","Fr28205es","Bakery","Biscuits","Instore",0,0,0,0,2212,2212
"3651","Oi45540ee","Beverages","Health Drinks","Instore",0,0,0,0,4434,4434
"3652","Sn64809es","Eggs, Meat & Fish","Fish","Online",0,2421,0,0,0,2421
"3653","Sn37096es","Food Grains","Atta & Flour","Instore",0,0,0,1881,0,1881
"3654","Sn90679es","Food Grains","Dals & Pulses","Online",1937,0,0,0,0,1937
"3655","Ba60869ts","Food Grains","Organic Staples","Instore",2016,0,0,0,985,3001
"3656","Be24472ks","Fruits & Veggies","Organic Vegetables","Instore",0,1313,0,0,1942,3255
"3657","Eg19822gs","Oil & Masala","Edible Oil & Ghee","Instore",876,0,0,0,0,876
"3658","Fo91146es","Snacks","Chocolates","Online",0,0,0,0,1150,1150
"3659","Fr95071ts","Snacks","Cookies","Instore",1798,770,0,0,0,2568
